,f
1031,0.002190705873090644
1032,0.0034619257071029394
1033,0.01001592015594539
1034,0.0012524892563439527
1035,1.6295389941508976e-05
1036,3.343891964532834e-05
1037,0.007022570140452059
1038,0.00014225596381194078
1039,-1.0193844381902478e-05
1040,0.004297683991734326
1041,0.010644152809429454
1042,0.000407567627316072
1043,1.549992465451545e-05
1044,0.0038798598710905923
1045,0.005371844626618699
1046,-1.25106224472076e-05
1047,0.00023139731423102048
1048,0.0011970966714340517
1049,0.007529495627683362
1050,0.010166179219356565
1051,0.004009146773778223
1052,0.007046011459781349
1053,3.565917365010409e-05
1054,0.004689590539315577
1055,9.085597691332297e-05
1056,0.0010693717462986535
1057,0.004558292121246096
1058,0.0004938119884221273
1059,-4.193266396360475e-07
1060,4.092434145326293e-06
1061,-1.5628541257187253e-05
1062,0.0004928935813424958
1063,0.0012184722331262646
1064,0.005041277925205973
1065,-4.962184171635444e-06
1066,0.0007528794371320993
1067,-8.958336127171354e-06
1068,-1.0458500405916059e-05
1069,0.001295153805513082
1070,0.007800996359598255
1071,0.004455885925901507
1072,0.0015003036537712398
1073,-1.3287354006023583e-05
1074,0.006123585354015032
1075,0.007067086144392343
1076,0.0010776773110120431
1077,2.163927933951174e-05
1078,-1.5198093097598958e-05
1079,0.007667051212488213
1080,0.0005805370154917704
1081,0.006333328514153735
1082,0.01011222943630025
1083,0.010669413230760918
1084,0.006366533060825537
1085,0.0012237104390769998
1086,0.0010579154862376337
1087,0.00010363353658839752
1088,0.0023676250816590367
1089,8.796408418384085e-05
1090,0.01606686791532113
1091,0.003472498255426236
1092,0.0014638994223399036
1093,0.004869869093240134
1094,0.001953507579399367
1095,0.005018542074625579
1096,0.0013368665233638836
1097,1.88350825472634e-06
1098,0.0007195387726866133
1099,0.000954177392667008
1100,0.007264154896730093
1101,0.008905784996597237
1102,0.0010753461900522483
1103,-6.809787190451115e-07
1104,0.002412962963664446
1105,0.00044817366215043334
1106,0.0003354997663551723
1107,3.099715752226179e-05
1108,0.0006857216497371542
1109,0.001195057943341194
1110,0.0011390268737375225
1111,0.002019416929947451
1112,0.006737784460977838
1113,0.005789417102816808
1114,0.0009776502408063064
1115,0.003803678183573436
1116,-5.838970899481765e-06
1117,0.003119368282554521
1118,-1.1988491067342573e-05
1119,0.0026294398279356037
1120,0.004782017326727796
1121,-1.1722009207187346e-05
1122,0.0003297227833555316
1123,0.00690810998625238
1124,0.0019106973028289518
1125,0.005306544579000406
1126,5.5422848933096596e-05
1127,0.008019442069656029
1128,-1.424599934267e-05
1129,0.002435924829928458
1130,0.00010583057286812446
1131,0.006030349022208244
1132,0.005131330889511625
1133,0.005362803558206554
1134,0.0004771979507264153
1135,-1.5127302507969408e-05
1136,0.013654768074158602
1137,0.0070431243949057015
1138,0.006997207913420903
1139,0.0003673070223279676
1140,0.0019584080347183805
1141,0.0065688041078815805
1142,0.00985540257137507
1143,2.629308045999141e-05
1144,0.0052655038581297135
1145,6.38272042626501e-05
1146,0.001789010199265296
1147,0.0004112178390299771
1148,0.0044100014950113915
1149,0.0010621008357255873
1150,0.003114155850733908
1151,0.004606191230464907
1152,0.0014107737526841701
1153,0.0001636046338501293
